A B C D E
330,0 322,8 283,47 330,0 326,4
330,0 330,0 330,0 300,30 330,0
282,48 330,0 330,0 330,0 330,0
204,126 222,108 131,199 330,0 50,280
296,34 330,0 330,0 330,0 330,0
322,8 330,0 330,0 315,15 330,0
313,17 261,69 201,129 330,0 227,103
330,0 325,5 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 297,33 330,0 330,0
303,27 146,184 330,0 330,0 313,17
330,0 309,21 197,133 330,0 315,15
325,5 323,7 276,54 330,0 318,12
296,34 330,0 330,0 330,0 330,0
314,16 330,0 330,0 330,0 330,0
330,0 330,0 311,19 330,0 330,0
282,48 330,0 330,0 330,0 330,0
281,49 212,118 145,185 330,0 47,283
172,158 330,0 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
303,27 330,0 330,0 0,330 330,0
325,5 323,7 276,54 330,0 318,12
283,47 215,115 142,188 330,0 47,283
330,0 330,0 330,0 330,0 322,8
165,165 330,0 330,0 330,0 330,0
330,0 330,0 311,19 330,0 330,0
330,0 326,4 330,0 330,0 330,0
330,0 322,8 283,47 330,0 326,4
303,27 330,0 330,0 0,330 330,0
282,48 330,0 330,0 330,0 330,0
330,0 330,0 330,0 301,29 330,0
270,60 219,111 139,191 330,0 47,283
330,0 330,0 311,19 330,0 330,0
330,0 330,0 319,11 330,0 313,17
330,0 330,0 330,0 330,0 322,8
330,0 325,5 330,0 330,0 330,0
165,165 330,0 330,0 330,0 330,0
330,0 321,9 281,49 330,0 327,3
330,0 330,0 330,0 315,15 326,4
282,48 330,0 330,0 330,0 330,0
330,0 309,21 193,137 330,0 315,15
330,0 330,0 330,0 330,0 232,98
330,0 330,0 330,0 300,30 330,0
306,24 330,0 330,0 330,0 330,0
330,0 330,0 330,0 161,169 330,0
330,0 330,0 311,19 330,0 330,0
313,17 330,0 330,0 330,0 330,0
330,0 330,0 330,0 301,29 330,0
165,165 330,0 330,0 330,0 330,0
330,0 330,0 330,0 330,0 316,14
330,0 330,0 330,0 330,0 322,8
330,0 325,5 330,0 330,0 330,0
297,33 330,0 330,0 299,31 330,0
330,0 309,21 197,133 330,0 314,16
330,0 322,8 283,47 330,0 326,4
297,33 330,0 330,0 330,0 330,0
330,0 330,0 330,0 58,272 326,4
325,5 319,11 330,0 330,0 330,0
272,58 225,105 136,194 322,8 44,286
172,158 330,0 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
300,30 330,0 330,0 28,302 327,3
330,0 330,0 311,19 330,0 330,0
272,58 225,105 140,190 330,0 45,285
330,0 330,0 330,0 323,7 326,4
330,0 325,5 330,0 330,0 330,0
307,23 235,95 86,244 330,0 208,122
297,33 330,0 330,0 330,0 330,0
330,0 330,0 317,13 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
80,250 307,23 206,124 314,16 303,27
330,0 330,0 330,0 330,0 293,37
305,25 330,0 330,0 330,0 330,0
330,0 330,0 330,0 178,152 330,0
330,0 330,0 317,13 330,0 330,0
330,0 330,0 330,0 209,121 330,0
34,296 121,209 234,96 185,145 281,49
330,0 323,7 330,0 330,0 330,0
297,33 330,0 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
330,0 330,0 330,0 330,0 322,8
296,34 330,0 330,0 330,0 330,0
313,17 330,0 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
101,229 307,23 209,121 0,330 305,25
330,0 330,0 330,0 270,60 330,0
326,4 330,0 324,6 330,0 330,0
330,0 330,0 330,0 330,0 306,24
330,0 330,0 330,0 330,0 322,8
44,286 119,211 241,89 19,311 281,49
330,0 330,0 330,0 330,0 301,29
330,0 330,0 311,19 330,0 330,0
330,0 324,6 295,35 330,0 330,0
330,0 330,0 330,0 39,291 330,0
313,17 330,0 330,0 330,0 330,0
285,45 206,124 98,232 330,0 51,279
282,48 330,0 330,0 330,0 322,8
330,0 330,0 321,9 330,0 330,0
330,0 84,246 200,130 0,330 281,49
297,33 330,0 330,0 330,0 330,0
322,8 330,0 326,4 330,0 330,0
305,25 330,0 330,0 330,0 330,0
195,135 330,0 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
314,16 330,0 330,0 323,7 330,0
330,0 330,0 330,0 10,320 328,2
330,0 309,21 197,133 330,0 315,15
330,0 325,5 330,0 330,0 330,0
203,127 330,0 330,0 330,0 330,0
305,25 330,0 330,0 330,0 330,0
302,28 330,0 330,0 0,330 330,0
330,0 321,9 330,0 330,0 330,0
330,0 323,7 285,45 330,0 311,19
330,0 325,5 330,0 330,0 330,0
297,33 330,0 330,0 330,0 330,0
330,0 330,0 311,19 330,0 330,0
330,0 308,22 207,123 330,0 314,16
330,0 330,0 330,0 308,22 330,0
285,45 221,109 122,208 330,0 53,277
203,127 330,0 330,0 330,0 330,0
296,34 330,0 330,0 330,0 330,0
330,0 321,9 292,38 330,0 311,19
308,22 329,1 322,8 19,311 312,18
330,0 330,0 311,19 330,0 330,0
330,0 330,0 317,13 330,0 330,0
305,25 330,0 330,0 330,0 328,2
321,9 212,118 127,203 330,0 57,273
330,0 330,0 330,0 300,30 330,0
203,127 330,0 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
271,59 330,0 330,0 330,0 330,0
324,6 330,0 317,13 330,0 313,17
328,2 295,35 185,145 330,0 320,10
305,25 330,0 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
197,133 151,179 319,11 0,330 287,43
189,141 330,0 330,0 330,0 330,0
330,0 330,0 319,11 330,0 313,17
295,35 330,0 330,0 330,0 328,2
191,139 260,70 172,158 330,0 155,175
330,0 330,0 319,11 330,0 313,17
330,0 330,0 330,0 39,291 330,0
245,85 330,0 330,0 330,0 330,0
327,3 324,6 287,43 330,0 311,19
203,127 330,0 330,0 330,0 330,0
330,0 330,0 330,0 330,0 318,12
330,0 323,7 330,0 330,0 330,0
330,0 330,0 319,11 330,0 313,17
179,151 152,178 318,12 9,321 284,46
295,35 330,0 330,0 330,0 328,2
330,0 323,7 290,40 330,0 311,19
330,0 320,10 330,0 330,0 330,0
203,127 330,0 330,0 330,0 330,0
245,85 330,0 330,0 330,0 330,0
330,0 330,0 330,0 0,330 330,0
330,0 325,5 330,0 330,0 330,0
183,147 127,203 330,0 0,330 289,41
330,0 330,0 330,0 316,14 326,4
330,0 304,26 233,97 330,0 327,3
330,0 323,7 290,40 330,0 311,19
324,6 330,0 317,13 330,0 313,17
330,0 330,0 311,19 330,0 330,0
176,154 144,186 330,0 0,330 311,19
288,42 330,0 330,0 330,0 330,0
330,0 330,0 330,0 300,30 330,0
271,59 330,0 330,0 330,0 330,0
179,151 330,0 330,0 330,0 330,0
330,0 330,0 319,11 330,0 313,17
330,0 330,0 330,0 330,0 322,8
330,0 330,0 311,19 330,0 330,0
330,0 330,0 318,12 330,0 330,0
199,131 254,76 168,162 0,330 200,130
330,0 330,0 330,0 20,310 330,0
296,34 330,0 330,0 330,0 330,0
201,129 302,28 226,104 330,0 330,0
330,0 330,0 321,9 330,0 330,0
258,72 330,0 330,0 330,0 329,1
256,74 153,177 323,7 330,0 313,17
330,0 330,0 330,0 323,7 306,24
330,0 330,0 319,11 330,0 313,17
330,0 325,5 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 311,19 330,0 330,0
330,0 321,9 330,0 330,0 330,0
314,16 330,0 330,0 330,0 330,0
330,0 330,0 330,0 20,310 330,0
221,109 330,0 319,11 330,0 309,21
44,286 262,68 159,171 0,330 129,201
330,0 314,16 327,3 330,0 330,0
316,14 330,0 330,0 325,5 330,0
330,0 325,5 330,0 330,0 330,0
293,37 330,0 330,0 330,0 328,2
330,0 327,3 313,17 330,0 330,0
330,0 330,0 330,0 301,29 330,0
305,25 330,0 330,0 330,0 330,0
271,59 330,0 330,0 330,0 330,0
330,0 101,229 268,62 0,330 315,15
330,0 326,4 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
118,212 225,105 117,213 0,330 232,98
330,0 322,8 290,40 330,0 320,10
330,0 330,0 330,0 300,30 330,0
305,25 330,0 330,0 330,0 330,0
315,15 328,2 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 330,0 327,3 315,15 330,0
330,0 325,5 330,0 330,0 330,0
309,21 302,28 224,106 330,0 330,0
330,0 330,0 330,0 209,121 330,0
330,0 330,0 330,0 301,29 330,0
330,0 322,8 290,40 330,0 320,10
330,0 208,122 106,224 330,0 37,293
182,148 330,0 330,0 330,0 330,0
330,0 323,7 330,0 330,0 330,0
253,77 326,4 312,18 330,0 330,0
313,17 330,0 330,0 330,0 330,0
305,25 330,0 330,0 330,0 330,0
330,0 330,0 330,0 330,0 318,12
330,0 325,5 330,0 330,0 330,0
330,0 330,0 330,0 330,0 312,18
313,17 330,0 330,0 330,0 330,0
330,0 330,0 330,0 0,330 330,0
330,0 327,3 313,17 330,0 330,0
330,0 330,0 319,11 330,0 313,17
325,5 328,2 324,6 296,34 325,5
182,148 330,0 330,0 330,0 328,2
39,291 104,226 246,84 0,330 315,15
330,0 330,0 330,0 330,0 324,6
290,40 234,96 265,65 314,16 233,97
330,0 327,3 313,17 330,0 330,0
278,52 330,0 330,0 330,0 328,2
330,0 330,0 330,0 302,28 330,0
330,0 330,0 317,13 330,0 330,0
330,0 330,0 317,13 330,0 330,0
257,73 330,0 330,0 330,0 330,0
299,31 330,0 330,0 0,330 330,0
330,0 330,0 330,0 300,30 330,0
330,0 327,3 313,17 330,0 330,0
314,16 330,0 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
330,0 325,5 330,0 330,0 330,0
238,92 84,246 223,107 330,0 227,103
183,147 330,0 318,12 330,0 313,17
330,0 330,0 308,22 330,0 324,6
330,0 330,0 330,0 330,0 322,8
278,52 330,0 330,0 330,0 328,2
330,0 330,0 330,0 300,30 330,0
305,25 330,0 330,0 330,0 330,0
257,73 330,0 330,0 330,0 330,0
330,0 302,28 227,103 330,0 330,0
330,0 330,0 330,0 0,330 330,0
330,0 326,4 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
330,0 215,115 92,238 330,0 40,290
314,16 330,0 330,0 330,0 330,0
330,0 328,2 330,0 315,15 330,0
330,0 328,2 330,0 330,0 326,4
313,17 330,0 330,0 330,0 330,0
182,148 330,0 330,0 330,0 330,0
330,0 330,0 330,0 289,41 330,0
330,0 290,40 241,89 330,0 330,0
330,0 323,7 330,0 330,0 330,0
330,0 330,0 320,10 330,0 308,22
330,0 275,55 214,116 330,0 233,97
330,0 325,5 330,0 330,0 330,0
243,87 136,194 330,0 330,0 311,19
330,0 330,0 330,0 302,28 330,0
301,29 330,0 330,0 39,291 330,0
290,40 330,0 330,0 311,19 330,0
322,8 330,0 330,0 330,0 328,2
330,0 327,3 313,17 330,0 330,0
214,116 330,0 330,0 330,0 330,0
330,0 328,2 330,0 330,0 326,4
330,0 302,28 225,105 330,0 330,0
317,13 327,3 324,6 330,0 307,23
330,0 330,0 330,0 301,29 330,0
330,0 330,0 330,0 302,28 330,0
297,33 330,0 330,0 330,0 330,0
330,0 330,0 330,0 209,121 330,0
326,4 330,0 325,5 312,18 330,0
330,0 330,0 330,0 330,0 322,8
330,0 330,0 330,0 300,30 330,0
288,42 330,0 330,0 330,0 330,0
330,0 330,0 320,10 330,0 308,22
204,126 330,0 330,0 330,0 330,0
265,65 330,0 330,0 330,0 330,0
330,0 330,0 330,0 302,28 330,0
330,0 325,5 330,0 330,0 330,0
316,14 327,3 330,0 330,0 330,0
305,25 330,0 330,0 330,0 330,0
330,0 327,3 313,17 330,0 330,0
330,0 330,0 330,0 302,28 330,0
302,28 330,0 330,0 37,293 330,0
305,25 330,0 330,0 330,0 330,0
330,0 328,2 330,0 330,0 326,4
330,0 326,4 330,0 330,0 330,0
330,0 330,0 330,0 315,15 324,6
297,33 330,0 330,0 330,0 330,0
330,0 330,0 330,0 302,28 330,0
330,0 330,0 317,13 330,0 330,0
195,135 80,250 203,127 330,0 231,99
305,25 330,0 330,0 330,0 330,0
330,0 330,0 320,10 330,0 308,22
330,0 328,2 330,0 330,0 326,4
330,0 326,4 330,0 330,0 330,0
330,0 330,0 330,0 302,28 330,0
326,4 330,0 330,0 316,14 330,0
270,60 330,0 330,0 330,0 330,0
188,142 306,24 207,123 322,8 308,22
301,29 330,0 330,0 0,330 330,0
330,0 273,57 207,123 330,0 233,97
258,72 138,192 330,0 330,0 312,18
330,0 327,3 313,17 330,0 330,0
314,16 330,0 330,0 330,0 330,0
296,34 330,0 330,0 330,0 330,0
289,41 330,0 330,0 330,0 330,0
330,0 273,57 207,123 330,0 233,97
278,52 330,0 330,0 0,330 330,0
187,143 308,22 211,119 330,0 310,20
313,17 330,0 330,0 330,0 330,0
330,0 326,4 311,19 330,0 330,0
265,65 330,0 330,0 330,0 330,0
330,0 330,0 318,12 304,26 308,22
330,0 330,0 317,13 330,0 330,0
330,0 330,0 330,0 330,0 322,8
305,25 330,0 330,0 330,0 330,0
292,38 289,41 288,42 322,8 288,42
313,17 330,0 330,0 330,0 330,0
330,0 328,2 330,0 330,0 321,9
230,100 249,81 173,157 146,184 127,203
330,0 330,0 330,0 286,44 330,0
265,65 330,0 330,0 330,0 330,0
258,72 227,103 97,233 330,0 43,287
330,0 330,0 330,0 256,74 330,0
296,34 330,0 330,0 330,0 330,0
330,0 330,0 330,0 224,106 330,0
305,25 330,0 330,0 330,0 330,0
316,14 327,3 330,0 330,0 330,0
330,0 326,4 309,21 330,0 330,0
147,183 234,96 131,199 76,254 127,203
330,0 304,26 234,96 330,0 330,0
305,25 330,0 330,0 330,0 330,0
315,15 330,0 330,0 327,3 330,0
322,8 330,0 327,3 330,0 330,0
265,65 330,0 330,0 330,0 330,0
330,0 330,0 308,22 330,0 324,6
321,9 328,2 330,0 330,0 321,9
243,87 285,45 242,88 0,330 119,211
330,0 326,4 309,21 315,15 330,0
305,25 330,0 330,0 330,0 330,0
330,0 325,5 324,6 330,0 330,0
324,6 328,2 324,6 330,0 322,8
313,17 330,0 330,0 330,0 330,0
265,65 330,0 330,0 330,0 330,0
307,23 330,0 317,13 330,0 308,22
3,327 170,160 314,16 22,308 290,40
330,0 317,13 307,23 330,0 330,0
330,0 280,50 170,160 17,313 172,158
271,59 330,0 330,0 330,0 330,0
330,0 330,0 330,0 300,30 330,0
330,0 330,0 320,10 330,0 308,22
330,0 330,0 315,15 330,0 311,19
266,64 326,4 301,29 330,0 330,0
152,178 283,47 84,246 330,0 145,185
330,0 326,4 330,0 330,0 330,0
330,0 330,0 320,10 330,0 308,22
325,5 319,11 330,0 330,0 330,0
330,0 330,0 330,0 300,30 330,0
330,0 325,5 304,26 330,0 330,0
321,9 325,5 330,0 330,0 323,7
330,0 330,0 325,5 0,330 330,0
330,0 327,3 317,13 330,0 311,19
136,194 295,35 191,139 8,322 89,241
330,0 330,0 330,0 301,29 330,0
330,0 327,3 317,13 330,0 311,19
306,24 330,0 330,0 330,0 330,0
313,17 330,0 330,0 330,0 330,0
330,0 330,0 330,0 330,0 322,8
330,0 330,0 330,0 300,30 330,0
144,186 322,8 175,155 0,330 264,66
330,0 325,5 330,0 330,0 323,7
