A B C D
330,0 328,2 330,0 314,16
330,0 330,0 330,0 316,14
303,27 159,171 0,330 142,188
317,13 311,19 330,0 330,0
330,0 330,0 330,0 302,28
278,52 326,4 315,15 330,0
326,4 330,0 330,0 330,0
330,0 323,7 330,0 330,0
330,0 330,0 330,0 316,14
190,140 258,72 176,154 180,150
164,166 163,167 180,150 175,155
304,26 328,2 322,8 330,0
330,0 322,8 330,0 330,0
330,0 330,0 283,47 330,0
330,0 323,7 330,0 330,0
330,0 320,10 330,0 316,14
281,49 204,126 289,41 281,49
274,56 245,85 211,119 242,88
320,10 323,7 315,15 330,0
330,0 325,5 330,0 330,0
163,167 163,167 180,150 180,150
324,6 320,10 330,0 330,0
310,20 310,20 289,41 322,8
330,0 330,0 304,26 323,7
296,34 322,8 318,12 290,40
329,1 330,0 313,17 325,5
326,4 330,0 330,0 330,0
330,0 330,0 330,0 316,14
326,4 330,0 330,0 330,0
99,231 298,32 321,9 271,59
317,13 313,17 330,0 319,11
330,0 310,20 330,0 294,36
330,0 323,7 330,0 330,0
324,6 330,0 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 330,0 316,14
326,4 330,0 330,0 330,0
330,0 320,10 330,0 330,0
330,0 323,7 330,0 330,0
330,0 330,0 330,0 302,28
321,9 317,13 0,330 300,30
96,234 299,31 330,0 269,61
330,0 330,0 330,0 312,18
330,0 330,0 304,26 330,0
330,0 330,0 330,0 316,14
330,0 310,20 330,0 294,36
330,0 323,7 330,0 330,0
303,27 146,184 330,0 168,162
330,0 330,0 311,19 323,7
280,50 321,9 324,6 330,0
330,0 323,7 330,0 330,0
326,4 330,0 330,0 330,0
330,0 330,0 330,0 316,14
330,0 310,20 330,0 294,36
324,6 330,0 330,0 330,0
326,4 330,0 330,0 330,0
330,0 330,0 330,0 316,14
97,233 299,31 330,0 270,60
330,0 330,0 330,0 302,28
330,0 327,3 330,0 316,14
322,8 330,0 330,0 330,0
317,13 311,19 330,0 330,0
330,0 330,0 304,26 330,0
306,24 158,172 0,330 145,185
326,4 330,0 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 311,19 330,0
279,51 325,5 315,15 330,0
330,0 330,0 330,0 316,14
317,13 311,19 330,0 330,0
324,6 330,0 330,0 330,0
330,0 330,0 317,13 302,28
306,24 157,173 0,330 145,185
326,4 330,0 330,0 330,0
330,0 323,7 330,0 330,0
330,0 310,20 330,0 294,36
330,0 330,0 330,0 316,14
317,13 311,19 330,0 330,0
327,3 330,0 330,0 330,0
320,10 330,0 330,0 328,2
279,51 325,5 315,15 330,0
306,24 158,172 0,330 144,186
330,0 330,0 330,0 316,14
324,6 330,0 330,0 330,0
326,4 330,0 330,0 330,0
324,6 330,0 330,0 330,0
330,0 321,9 330,0 328,2
330,0 330,0 330,0 198,132
221,109 27,303 330,0 248,82
326,4 330,0 330,0 330,0
326,4 330,0 330,0 330,0
317,13 311,19 330,0 330,0
330,0 323,7 330,0 330,0
330,0 310,20 330,0 294,36
330,0 330,0 330,0 316,14
251,79 139,191 330,0 168,162
330,0 330,0 330,0 316,14
330,0 330,0 27,303 309,21
330,0 310,20 330,0 323,7
330,0 323,7 330,0 330,0
330,0 330,0 305,25 330,0
330,0 330,0 330,0 198,132
326,4 330,0 330,0 330,0
327,3 330,0 330,0 330,0
326,4 330,0 330,0 330,0
330,0 323,7 330,0 330,0
330,0 330,0 222,108 308,22
316,14 312,18 330,0 330,0
330,0 330,0 311,19 330,0
330,0 330,0 330,0 302,28
330,0 330,0 161,169 330,0
330,0 330,0 330,0 316,14
324,6 330,0 330,0 330,0
330,0 323,7 330,0 330,0
325,5 330,0 330,0 330,0
330,0 323,7 330,0 330,0
100,230 301,29 323,7 94,236
330,0 330,0 330,0 316,14
330,0 330,0 330,0 302,28
318,12 313,17 330,0 330,0
330,0 330,0 330,0 301,29
326,4 330,0 330,0 330,0
326,4 330,0 330,0 330,0
330,0 310,20 330,0 323,7
330,0 330,0 0,330 330,0
317,13 311,19 330,0 330,0
330,0 330,0 330,0 302,28
330,0 330,0 330,0 316,14
326,4 330,0 330,0 330,0
327,3 330,0 330,0 330,0
330,0 330,0 330,0 158,172
317,13 311,19 330,0 330,0
330,0 330,0 330,0 302,28
330,0 330,0 330,0 316,14
330,0 330,0 0,330 330,0
330,0 323,7 330,0 330,0
108,222 277,53 330,0 62,268
326,4 330,0 330,0 323,7
330,0 330,0 330,0 198,132
330,0 330,0 330,0 316,14
330,0 317,13 0,330 282,48
317,13 311,19 330,0 330,0
330,0 330,0 330,0 289,41
315,15 321,9 330,0 330,0
324,6 330,0 330,0 330,0
320,10 330,0 330,0 328,2
113,217 273,57 330,0 81,249
330,0 323,7 330,0 330,0
317,13 311,19 330,0 330,0
330,0 330,0 330,0 289,41
330,0 330,0 330,0 293,37
329,1 330,0 0,330 330,0
317,13 311,19 330,0 330,0
326,4 330,0 330,0 330,0
330,0 307,23 330,0 322,8
330,0 330,0 330,0 301,29
207,123 50,280 308,22 266,64
324,6 330,0 330,0 330,0
322,8 330,0 330,0 330,0
330,0 330,0 330,0 316,14
328,2 330,0 317,13 330,0
330,0 323,7 330,0 330,0
330,0 330,0 0,330 330,0
330,0 330,0 330,0 289,41
311,19 297,33 330,0 330,0
317,13 311,19 330,0 330,0
153,177 305,25 330,0 251,79
330,0 330,0 330,0 192,138
330,0 330,0 330,0 302,28
281,49 297,33 330,0 321,9
330,0 323,7 330,0 330,0
321,9 324,6 330,0 330,0
330,0 330,0 330,0 309,21
324,6 330,0 330,0 330,0
330,0 330,0 0,330 302,28
317,13 311,19 330,0 330,0
330,0 330,0 304,26 330,0
330,0 330,0 330,0 289,41
215,115 52,278 330,0 207,123
330,0 330,0 330,0 301,29
330,0 330,0 317,13 323,7
250,80 213,117 330,0 318,12
326,4 330,0 330,0 330,0
326,4 330,0 330,0 330,0
330,0 330,0 273,57 330,0
172,158 316,14 330,0 306,24
281,49 298,32 330,0 321,9
318,12 308,22 330,0 312,18
330,0 330,0 330,0 301,29
330,0 330,0 330,0 316,14
324,6 330,0 330,0 330,0
330,0 330,0 330,0 289,41
207,123 50,280 330,0 287,43
330,0 330,0 330,0 198,132
330,0 323,7 330,0 330,0
330,0 330,0 0,330 304,26
318,12 308,22 330,0 312,18
208,122 49,281 330,0 288,42
330,0 323,7 330,0 330,0
330,0 330,0 330,0 191,139
330,0 330,0 294,36 330,0
327,3 330,0 330,0 330,0
317,13 311,19 330,0 330,0
330,0 330,0 0,330 304,26
330,0 330,0 330,0 289,41
330,0 330,0 316,14 323,7
212,118 50,280 330,0 273,57
324,6 330,0 330,0 330,0
330,0 310,20 330,0 330,0
330,0 323,7 330,0 330,0
326,4 330,0 330,0 330,0
330,0 330,0 330,0 191,139
315,15 312,18 330,0 330,0
330,0 327,3 317,13 330,0
330,0 330,0 330,0 289,41
280,50 297,33 330,0 321,9
330,0 251,79 330,0 330,0
330,0 330,0 304,26 330,0
330,0 330,0 330,0 309,21
330,0 330,0 177,153 330,0
324,6 330,0 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 318,12 322,8
330,0 330,0 330,0 191,139
330,0 318,12 330,0 330,0
330,0 323,7 330,0 330,0
326,4 330,0 330,0 330,0
330,0 330,0 304,26 301,29
281,49 297,33 330,0 321,9
317,13 311,19 330,0 330,0
330,0 330,0 330,0 302,28
330,0 327,3 71,259 330,0
320,10 330,0 330,0 328,2
217,113 47,283 319,11 274,56
330,0 330,0 330,0 198,132
330,0 323,7 330,0 330,0
330,0 329,1 38,292 296,34
324,6 330,0 330,0 330,0
218,112 48,282 330,0 274,56
330,0 327,3 324,6 330,0
326,4 330,0 330,0 330,0
205,125 182,148 330,0 285,45
330,0 330,0 330,0 302,28
330,0 330,0 306,24 330,0
326,4 330,0 330,0 330,0
326,4 330,0 330,0 330,0
287,43 291,39 311,19 102,228
330,0 300,30 330,0 330,0
330,0 330,0 330,0 308,22
330,0 330,0 192,138 330,0
330,0 330,0 305,25 330,0
330,0 330,0 222,108 330,0
129,201 283,47 193,137 61,269
324,6 330,0 330,0 330,0
330,0 330,0 330,0 302,28
330,0 323,7 330,0 330,0
330,0 323,7 330,0 330,0
330,0 330,0 330,0 301,29
330,0 330,0 330,0 316,14
326,4 330,0 330,0 330,0
289,41 297,33 0,330 113,217
330,0 330,0 278,52 330,0
328,2 330,0 330,0 326,4
330,0 310,20 330,0 330,0
330,0 323,7 330,0 330,0
131,199 285,45 22,308 64,266
330,0 307,23 330,0 330,0
324,6 330,0 330,0 330,0
317,13 330,0 308,22 330,0
330,0 330,0 50,280 330,0
330,0 330,0 330,0 316,14
196,134 47,283 330,0 266,64
330,0 323,7 330,0 289,41
330,0 330,0 330,0 320,10
96,234 277,53 0,330 290,40
330,0 330,0 330,0 301,29
330,0 330,0 330,0 320,10
330,0 330,0 330,0 308,22
330,0 330,0 330,0 214,116
326,4 330,0 330,0 330,0
330,0 330,0 324,6 316,14
330,0 328,2 14,316 330,0
281,49 298,32 330,0 321,9
326,4 330,0 330,0 330,0
330,0 330,0 330,0 223,107
330,0 330,0 330,0 308,22
330,0 330,0 0,330 287,43
323,7 330,0 330,0 330,0
319,11 300,30 330,0 330,0
326,4 330,0 330,0 330,0
330,0 330,0 330,0 302,28
324,6 330,0 330,0 330,0
282,48 296,34 330,0 330,0
330,0 330,0 311,19 330,0
211,119 53,277 330,0 280,50
330,0 330,0 330,0 223,107
330,0 330,0 330,0 301,29
317,13 302,28 330,0 330,0
330,0 315,15 22,308 309,21
324,6 330,0 330,0 330,0
330,0 330,0 330,0 316,14
330,0 328,2 330,0 308,22
204,126 56,274 330,0 315,15
330,0 330,0 304,26 330,0
330,0 330,0 330,0 223,107
326,4 330,0 330,0 330,0
330,0 330,0 330,0 280,50
330,0 310,20 330,0 323,7
267,63 301,29 330,0 310,20
330,0 330,0 330,0 308,22
330,0 323,7 330,0 330,0
178,152 297,33 0,330 207,123
330,0 330,0 330,0 208,122
330,0 310,20 330,0 330,0
330,0 328,2 330,0 299,31
248,82 150,180 330,0 192,138
330,0 310,20 330,0 330,0
330,0 330,0 50,280 330,0
330,0 330,0 330,0 257,73
320,10 302,28 330,0 320,10
330,0 330,0 330,0 223,107
330,0 320,10 330,0 330,0
324,6 330,0 330,0 330,0
330,0 310,20 330,0 330,0
180,150 295,35 12,318 183,147
330,0 328,2 330,0 299,31
319,11 302,28 330,0 330,0
322,8 330,0 330,0 330,0
330,0 330,0 330,0 223,107
330,0 330,0 330,0 257,73
330,0 330,0 0,330 330,0
326,4 330,0 330,0 330,0
159,171 300,30 0,330 184,146
330,0 327,3 330,0 322,8
278,52 322,8 330,0 330,0
319,11 302,28 330,0 330,0
330,0 310,20 330,0 323,7
324,6 330,0 330,0 330,0
175,155 316,14 0,330 177,153
330,0 330,0 330,0 293,37
330,0 330,0 304,26 330,0
330,0 330,0 330,0 280,50
330,0 330,0 330,0 202,128
330,0 310,20 330,0 330,0
330,0 323,7 330,0 330,0
324,6 330,0 330,0 330,0
330,0 330,0 330,0 316,14
244,86 196,134 0,330 191,139
330,0 330,0 26,304 330,0
330,0 330,0 330,0 301,29
278,52 327,3 330,0 207,123
330,0 330,0 330,0 320,10
330,0 330,0 330,0 266,64
177,153 315,15 330,0 263,67
330,0 311,19 324,6 330,0
330,0 310,20 330,0 330,0
326,4 330,0 330,0 330,0
326,4 330,0 330,0 330,0
324,6 330,0 330,0 330,0
323,7 330,0 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 26,304 330,0
330,0 309,21 330,0 230,100
254,76 135,195 0,330 49,281
315,15 330,0 330,0 330,0
330,0 330,0 330,0 316,14
326,4 330,0 330,0 330,0
330,0 329,1 330,0 297,33
322,8 330,0 330,0 330,0
330,0 330,0 304,26 330,0
330,0 330,0 330,0 308,22
330,0 330,0 330,0 280,50
116,214 315,15 0,330 330,0
327,3 330,0 330,0 330,0
330,0 323,7 330,0 330,0
202,128 220,110 0,330 128,202
318,12 310,20 330,0 330,0
330,0 330,0 304,26 330,0
330,0 330,0 330,0 308,22
330,0 330,0 330,0 313,17
326,4 330,0 330,0 330,0
329,1 330,0 317,13 330,0
326,4 330,0 330,0 330,0
275,55 327,3 330,0 304,26
330,0 330,0 222,108 330,0
330,0 330,0 304,26 330,0
318,12 310,20 330,0 330,0
200,130 37,293 330,0 306,24
330,0 330,0 330,0 205,125
324,6 330,0 330,0 330,0
322,8 330,0 330,0 259,71
330,0 330,0 330,0 316,14
330,0 330,0 330,0 308,22
330,0 320,10 330,0 330,0
326,4 330,0 330,0 330,0
329,1 317,13 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 0,330 330,0
322,8 330,0 330,0 330,0
330,0 310,20 330,0 330,0
328,2 325,5 296,34 324,6
330,0 328,2 330,0 206,124
118,212 314,16 0,330 51,279
330,0 325,5 330,0 330,0
240,90 232,98 313,17 293,37
322,8 330,0 330,0 330,0
330,0 329,1 330,0 283,47
330,0 330,0 330,0 316,14
330,0 330,0 306,24 330,0
326,4 330,0 330,0 330,0
330,0 330,0 330,0 267,63
330,0 330,0 0,330 301,29
330,0 330,0 304,26 330,0
322,8 330,0 330,0 330,0
330,0 330,0 330,0 316,14
326,4 330,0 330,0 330,0
326,4 330,0 330,0 330,0
98,232 227,103 330,0 249,81
330,0 312,18 330,0 203,127
330,0 314,16 330,0 330,0
330,0 323,7 330,0 330,0
330,0 329,1 330,0 283,47
330,0 330,0 304,26 330,0
330,0 330,0 330,0 308,22
330,0 330,0 330,0 267,63
273,57 327,3 330,0 330,0
330,0 330,0 0,330 330,0
327,3 330,0 330,0 330,0
330,0 323,7 330,0 330,0
198,132 39,291 330,0 330,0
330,0 330,0 330,0 316,14
328,2 330,0 317,13 330,0
328,2 327,3 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 330,0 205,125
330,0 330,0 330,0 309,21
270,60 328,2 330,0 320,10
324,6 330,0 330,0 330,0
330,0 307,23 330,0 330,0
266,64 220,110 330,0 330,0
326,4 330,0 330,0 330,0
162,168 316,14 330,0 255,75
330,0 330,0 330,0 316,14
330,0 330,0 48,282 306,24
330,0 330,0 317,13 294,36
330,0 328,2 330,0 323,7
322,8 330,0 330,0 330,0
330,0 330,0 330,0 232,98
328,2 327,3 330,0 330,0
275,55 326,4 316,14 330,0
326,4 309,21 330,0 320,10
330,0 330,0 304,26 330,0
330,0 330,0 330,0 316,14
330,0 330,0 330,0 301,29
330,0 330,0 222,108 330,0
330,0 330,0 305,25 326,4
330,0 323,7 330,0 330,0
330,0 330,0 304,26 330,0
330,0 330,0 330,0 294,36
330,0 307,23 330,0 330,0
330,0 330,0 330,0 224,106
330,0 330,0 330,0 275,55
330,0 330,0 330,0 316,14
326,4 330,0 330,0 330,0
327,3 330,0 330,0 319,11
330,0 330,0 330,0 308,22
322,8 330,0 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 47,283 305,25
330,0 330,0 330,0 308,22
328,2 327,3 330,0 330,0
327,3 330,0 330,0 330,0
330,0 325,5 317,13 330,0
330,0 330,0 330,0 301,29
330,0 330,0 330,0 316,14
326,4 330,0 330,0 330,0
90,240 230,100 330,0 205,125
330,0 330,0 330,0 308,22
330,0 307,23 330,0 330,0
328,2 327,3 330,0 330,0
327,3 330,0 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 318,12 326,4
330,0 330,0 330,0 278,52
285,45 295,35 320,10 190,140
330,0 330,0 0,330 290,40
264,66 217,113 330,0 330,0
163,167 316,14 330,0 269,61
322,8 330,0 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 330,0 301,29
330,0 330,0 330,0 293,37
264,66 217,113 330,0 330,0
330,0 330,0 0,330 283,47
288,42 297,33 330,0 188,142
330,0 330,0 330,0 316,14
321,9 330,0 330,0 330,0
330,0 330,0 330,0 275,55
330,0 307,23 330,0 315,15
330,0 330,0 306,24 330,0
330,0 323,7 330,0 330,0
330,0 330,0 330,0 308,22
291,39 283,47 319,11 295,35
330,0 330,0 330,0 316,14
328,2 323,7 330,0 330,0
244,86 129,201 144,186 223,107
330,0 330,0 291,39 330,0
330,0 330,0 330,0 275,55
215,115 40,290 330,0 241,89
330,0 330,0 264,66 330,0
330,0 330,0 330,0 301,29
330,0 330,0 236,94 330,0
330,0 330,0 330,0 308,22
327,3 330,0 330,0 319,11
319,11 330,0 330,0 330,0
222,108 127,203 71,259 146,184
276,54 329,1 330,0 330,0
330,0 330,0 330,0 308,22
330,0 330,0 330,0 316,14
330,0 330,0 323,7 323,7
330,0 330,0 330,0 275,55
330,0 314,16 330,0 330,0
328,2 323,7 330,0 323,7
289,41 135,195 0,330 240,90
320,10 330,0 314,16 330,0
330,0 330,0 330,0 308,22
324,6 330,0 330,0 330,0
328,2 321,9 330,0 323,7
330,0 330,0 330,0 316,14
330,0 330,0 330,0 275,55
330,0 307,23 330,0 308,22
193,137 300,30 27,303 41,289
311,19 330,0 330,0 330,0
271,59 167,163 19,311 295,35
330,0 330,0 330,0 278,52
330,0 330,0 304,26 330,0
330,0 307,23 330,0 330,0
330,0 307,23 330,0 330,0
319,11 330,0 330,0 265,65
258,72 118,212 330,0 159,171
327,3 330,0 330,0 330,0
330,0 307,23 330,0 330,0
320,10 330,0 330,0 328,2
330,0 330,0 304,26 330,0
317,13 330,0 330,0 330,0
326,4 324,6 330,0 323,7
330,0 330,0 0,330 330,0
326,4 309,21 330,0 330,0
292,38 100,230 8,322 130,200
330,0 330,0 304,26 330,0
326,4 309,21 330,0 330,0
330,0 330,0 330,0 309,21
330,0 330,0 330,0 316,14
330,0 323,7 330,0 330,0
330,0 330,0 304,26 330,0
313,17 246,84 0,330 130,200
326,4 324,6 330,0 330,0
330,0 330,0 304,26 330,0
330,0 330,0 236,94 330,0
330,0 330,0 278,52 330,0
330,0 307,23 330,0 330,0
326,4 324,6 330,0 330,0
330,0 330,0 304,26 323,7
311,19 247,83 0,330 134,196
330,0 330,0 184,146 330,0
330,0 330,0 305,25 330,0
330,0 330,0 291,39 330,0
314,16 256,74 330,0 330,0
320,10 330,0 330,0 138,192
330,0 330,0 330,0 316,14
330,0 330,0 204,126 330,0
330,0 330,0 304,26 330,0
205,125 208,122 0,330 73,257
330,0 330,0 250,80 330,0
330,0 330,0 317,13 286,44
328,2 324,6 330,0 315,15
103,227 316,14 95,235 210,120
324,6 330,0 330,0 330,0
317,13 330,0 330,0 330,0
330,0 330,0 144,186 242,88
330,0 330,0 236,94 330,0
328,2 323,7 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 330,0 301,29
285,45 101,229 0,330 204,126
330,0 330,0 226,104 330,0
281,49 329,1 330,0 330,0
328,2 330,0 292,38 323,7
330,0 314,16 330,0 330,0
330,0 330,0 291,39 330,0
318,12 330,0 316,14 235,95
327,3 322,8 330,0 330,0
125,205 297,33 64,266 28,302
330,0 330,0 330,0 316,14
330,0 330,0 306,24 330,0
291,39 329,1 150,180 302,28
186,144 275,55 130,200 30,300
330,0 330,0 304,26 330,0
326,4 330,0 330,0 311,19
330,0 330,0 330,0 309,21
327,3 330,0 330,0 330,0
330,0 330,0 304,26 316,14
320,10 308,22 322,8 303,27
323,7 314,16 330,0 300,30
328,2 324,6 330,0 330,0
330,0 328,2 330,0 323,7
328,2 330,0 330,0 323,7
330,0 330,0 269,61 330,0
324,6 330,0 330,0 330,0
259,71 98,232 0,330 137,193
330,0 330,0 305,25 330,0
286,44 329,1 330,0 330,0
330,0 330,0 330,0 288,42
330,0 330,0 330,0 316,14
330,0 285,45 282,48 327,3
330,0 330,0 306,24 330,0
330,0 330,0 264,66 323,7
328,2 330,0 330,0 323,7
259,71 101,229 0,330 159,171
315,15 330,0 330,0 330,0
330,0 330,0 330,0 232,98
330,0 330,0 304,26 330,0
330,0 330,0 330,0 316,14
328,2 330,0 330,0 323,7
261,69 88,242 28,302 99,231
330,0 330,0 264,66 323,7
294,36 329,1 330,0 297,33
262,68 87,243 0,330 190,140
292,38 330,0 330,0 306,24
327,3 322,8 330,0 323,7
330,0 320,10 330,0 330,0
300,30 328,2 330,0 330,0
330,0 330,0 330,0 316,14
328,2 324,6 330,0 330,0
330,0 330,0 283,47 330,0
330,0 330,0 55,275 302,28
263,67 87,243 0,330 200,130
330,0 330,0 302,28 317,13
300,30 328,2 330,0 330,0
321,9 289,41 330,0 283,47
263,67 87,243 0,330 196,134
330,0 330,0 45,285 302,28
330,0 330,0 305,25 330,0
326,4 330,0 330,0 330,0
330,0 320,10 330,0 330,0
322,8 330,0 330,0 330,0
330,0 330,0 330,0 308,22
263,67 86,244 0,330 195,135
330,0 323,7 330,0 330,0
330,0 330,0 65,265 330,0
330,0 320,10 330,0 323,7
330,0 327,3 317,13 330,0
324,6 288,42 330,0 283,47
299,31 328,2 298,32 313,17
330,0 330,0 330,0 316,14
330,0 330,0 330,0 308,22
330,0 330,0 283,47 330,0
330,0 320,10 330,0 323,7
330,0 318,12 326,4 330,0
330,0 330,0 50,280 330,0
301,29 329,1 330,0 317,13
326,4 330,0 330,0 330,0
262,68 89,241 0,330 189,141
330,0 330,0 304,26 302,28
330,0 330,0 330,0 316,14
330,0 320,10 330,0 330,0
326,4 288,42 303,27 292,38
328,2 330,0 317,13 330,0
330,0 330,0 330,0 308,22
330,0 330,0 304,26 330,0
330,0 330,0 330,0 316,14
263,67 89,241 0,330 189,141
330,0 330,0 330,0 316,14
330,0 320,10 304,26 323,7
328,2 330,0 330,0 323,7
330,0 330,0 330,0 308,22
330,0 330,0 330,0 309,21
271,59 166,164 330,0 267,63
330,0 330,0 330,0 316,14
330,0 330,0 330,0 308,22
330,0 330,0 47,283 330,0
328,2 330,0 330,0 323,7
330,0 330,0 304,26 330,0
315,15 252,78 193,137 330,0
330,0 320,10 330,0 330,0
327,3 330,0 330,0 330,0
326,4 286,44 330,0 330,0
301,29 330,0 330,0 330,0
328,2 330,0 330,0 323,7
330,0 330,0 330,0 308,22
260,70 80,250 0,330 177,153
326,4 330,0 330,0 330,0
330,0 320,10 330,0 330,0
330,0 330,0 330,0 316,14
328,2 324,6 330,0 330,0
260,70 88,242 0,330 190,140
330,0 330,0 316,14 323,7
328,2 330,0 330,0 323,7
330,0 330,0 131,199 256,74
330,0 320,10 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 330,0 301,29
327,3 326,4 330,0 330,0
330,0 330,0 263,67 330,0
330,0 330,0 14,316 299,31
260,70 79,251 0,330 162,168
330,0 330,0 330,0 316,14
326,4 328,2 304,26 330,0
330,0 313,17 330,0 321,9
326,4 330,0 330,0 330,0
330,0 330,0 330,0 316,14
330,0 330,0 304,26 330,0
254,76 78,252 0,330 189,141
311,19 316,14 330,0 330,0
326,4 330,0 330,0 330,0
311,19 321,9 330,0 249,81
330,0 330,0 330,0 316,14
330,0 330,0 330,0 309,21
330,0 320,10 330,0 330,0
330,0 330,0 304,26 330,0
123,207 256,74 282,48 78,252
330,0 330,0 304,26 330,0
330,0 330,0 330,0 308,22
330,0 330,0 304,26 330,0
330,0 323,7 330,0 305,25
330,0 330,0 330,0 308,22
326,4 329,1 315,15 317,13
330,0 330,0 330,0 309,21
330,0 320,10 330,0 323,7
330,0 330,0 330,0 308,22
252,78 83,247 118,212 181,149
304,26 328,2 330,0 330,0
